Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Max. (°C),Air Temp. Avg. (°C),Humidity Min. (%),Humidity Max. (%),Humidity Avg. (%),Precip. Accumulated (mm),Precip. (mm),Wind Speed 2 m Avg. (km/h)
Queenstown,08-Dec-10,-13.45,5.286,0.144,61.76,89.2,76.148,376.05,0,19.254
Queenstown,09-Dec-10,-16.44,0.435,-11.623,62.1,92.9,87.606,376.05,0,7.183
Queenstown,10-Dec-10,-17.58,-12.57,-15.687,80.2,88.8,87.012,376.55,0.5,9.969
Queenstown,11-Dec-10,-21.05,-8.14,-16.091,73.3,89.2,84.712,376.55,0,6.868
Queenstown,12-Dec-10,-16.48,0.175,-10.699,74.5,96,91.21,377.35,0.8,10.627
Queenstown,13-Dec-10,-7.67,4.681,-1.266,52.33,79.3,69.05,377.35,0,6.662
Queenstown,14-Dec-10,-6.406,3.453,0.196,69.36,83.9,77.18,377.35,0,21.105
Queenstown,15-Dec-10,-13,-0.353,-5.558,56.86,93.1,74.057,377.35,0,8.986
Queenstown,16-Dec-10,-18.36,-13,-14.722,84.2,91.3,88.833,377.35,0,6.06
Queenstown,17-Dec-10,-14.14,-11.26,-12.675,90.1,91.7,91.087,377.65,0.3,7.131
Queenstown,18-Dec-10,-13.32,-11.69,-12.566,78.4,91.7,88.325,377.75,0.1,9.018
Queenstown,19-Dec-10,-20.22,-12.89,-15.524,77.8,91,86.737,378.05,0.3,3.737
Queenstown,20-Dec-10,-19.07,-15.22,-17.233,85.3,89,87.225,378.25,0.2,9.736
Queenstown,21-Dec-10,-21.13,-3.27,-11.087,77.2,92.5,83.833,378.35,0.1,6.68
Queenstown,22-Dec-10,-16.92,-5.472,-11.093,65.9,90.6,81.85,378.45,0.1,6.702
Queenstown,23-Dec-10,-17.84,-10.8,-14.795,76.3,89.6,84.746,378.45,0,6.394
Queenstown,24-Dec-10,-17.35,3.624,-6.865,57.06,90.9,74.821,378.45,0,13.381
Queenstown,25-Dec-10,-0.409,6.361,1.955,49.51,67.99,61.201,378.45,0,22.926
Queenstown,26-Dec-10,-3.804,3.546,1.214,52.25,74.5,63.783,378.45,0,17.218
Queenstown,27-Dec-10,-9.35,1.226,-4.03,52.87,87.3,71.789,378.45,0,12.358
Queenstown,28-Dec-10,-10.15,2.228,-5.202,54.9,94.3,75.468,378.45,0,10.873
Queenstown,29-Dec-10,-19.61,-7.5,-13.644,84.2,95.2,89.352,379.15,0.7,16.282
Queenstown,30-Dec-10,-23.74,-17.95,-19.441,81.8,85.4,84.217,379.95,0.8,9.643
Queenstown,31-Dec-10,-26,-18.62,-22.345,77.3,83.6,81.063,379.95,0,4.879
Travers AGCM,01-Jan-10,-22.35,2.849,-13.27,72.8,89.3,82.921,0,0,19.008
Travers AGCM,02-Jan-10,-18.57,3.017,-10.123,68.2,85.6,77.429,0,0,22.129
Travers AGCM,03-Jan-10,-20.65,-10.41,-16.579,80.3,89.5,84.6,0,0,7.999
Travers AGCM,04-Jan-10,-14.67,-10.56,-13.052,84.4,90.4,88.083,0.5,0.5,7.766
Travers AGCM,05-Jan-10,-20.03,-14.38,-15.806,84.1,88,86.413,5,4.5,12.261
Travers AGCM,06-Jan-10,-26.41,-17.32,-21.305,77,84.3,81.671,5.2,0.2,7.755
Travers AGCM,07-Jan-10,-29.88,-18.4,-23.893,72.8,83.1,79.142,5.2,0,6.004
Travers AGCM,08-Jan-10,-23.72,5.842,-4.159,33.94,80.2,63.294,5.2,0,13.64
Travers AGCM,09-Jan-10,-4.735,4.043,0.587,67.2,82.4,73.969,5.2,0,29.387
Travers AGCM,10-Jan-10,-1.259,4.862,1.904,62.7,81.9,72.85,5.2,0,28.727
Travers AGCM,11-Jan-10,0.674,5.758,4.451,68.94,77.5,72.486,5.2,0,37.66
Travers AGCM,12-Jan-10,3.862,8.84,5.697,61.52,74.5,68.594,5.2,0,23.357
Travers AGCM,13-Jan-10,-0.405,7.89,3.513,57.84,86.7,73.728,5.2,0,10.136
Travers AGCM,14-Jan-10,1.389,7.77,3.714,54.48,78,68.084,5.2,0,22.158
Travers AGCM,15-Jan-10,2.514,9.46,5.17,47.39,67.85,59.28,5.2,0,27.297
Travers AGCM,16-Jan-10,-4.705,4.768,0.939,45.38,93.9,72.066,5.2,0,10.836
Travers AGCM,17-Jan-10,-5.729,6.684,0.94,58.11,93,75.87,5.2,0,14.676
Travers AGCM,18-Jan-10,0.145,7.85,4.091,50.69,79.4,65.963,5.2,0,18.652
Travers AGCM,19-Jan-10,-5.003,3.324,-0.729,64.35,88.2,77.912,5.2,0,6.204
Travers AGCM,20-Jan-10,-4.346,2.216,-2.248,76.9,97.4,92.767,5.2,0,4.812
Travers AGCM,21-Jan-10,-7.94,-3.294,-6.051,93.9,96.9,95.238,5.2,0,4.498
Travers AGCM,22-Jan-10,-7.98,-5.986,-6.638,94,95.2,94.771,5.2,0,4.687
Travers AGCM,23-Jan-10,-7.74,-6.082,-7.047,89.5,95.1,93.2,5.8,0.6,23.687
Travers AGCM,24-Jan-10,-13.11,-7.22,-8.689,82.9,91.7,87.2,6.1,0.3,16.976
Travers AGCM,25-Jan-10,-16.42,-11.64,-13.913,86.1,89.4,88.175,6.2,0.1,7.795
Travers AGCM,26-Jan-10,-17.86,-6.627,-13.078,64.49,88.4,82.687,6.3,0.1,6.309
Travers AGCM,27-Jan-10,-18.73,-7.33,-14.068,66.24,90,81.873,6.3,0,8.787
Travers AGCM,28-Jan-10,-18.17,-0.02,-11.362,60.63,90.2,83.128,6.4,0.1,4.037
Travers AGCM,29-Jan-10,-12.58,-3.979,-8.812,72.5,88.8,83.662,6.4,0,3.881
Travers AGCM,30-Jan-10,-10.73,-7.3,-9.116,76.9,90.1,84.521,6.4,0,7.121
Travers AGCM,31-Jan-10,-12.95,-9.76,-11.36,82.9,91.9,89.062,7,0.6,11.794
Travers AGCM,01-Feb-10,-14.71,-1.332,-8.596,70.9,92.3,85.3,7.1,0.1,7.135
Travers AGCM,02-Feb-10,-11.07,-2.194,-7.867,77.9,93.1,87.55,7.1,0,6.967
Travers AGCM,03-Feb-10,-12.43,-8.56,-10.308,91.1,93.5,91.929,7.1,0,4.908
Travers AGCM,04-Feb-10,-16.13,-8.79,-11.471,86.8,92.5,90.737,7.2,0.1,3.836
Travers AGCM,05-Feb-10,-18.83,-8.89,-14.26,84.4,92.1,88.383,7.3,0.1,4.02
Travers AGCM,06-Feb-10,-15.29,-7.08,-9.368,87.8,94.1,92.446,7.5,0.2,7.225
Travers AGCM,07-Feb-10,-8.17,-6.045,-7.326,93.5,95,94.125,7.7,0.2,8.085
Travers AGCM,08-Feb-10,-17.65,-7.6,-11.42,85.7,94,90.458,8,0.3,10.652
Travers AGCM,09-Feb-10,-15.67,0.13,-7.956,70.1,94.9,84.904,8.1,0.1,6.399
Travers AGCM,10-Feb-10,-9.49,1.229,-4.414,55.6,88.6,71.853,8.1,0,7.388
Travers AGCM,11-Feb-10,-10.7,2.867,-5.184,59.73,95,82.95,8.1,0,4.774
Travers AGCM,12-Feb-10,-10.84,1.277,-5.588,76.5,94.1,86.858,8.1,0,4.799
Travers AGCM,13-Feb-10,-13.23,-7.83,-10.373,86.7,93.6,90.871,8.1,0,10.593
Travers AGCM,14-Feb-10,-14.94,0.546,-7.231,77,92.8,86.871,8.1,0,15.054
Travers AGCM,15-Feb-10,-5.062,1.82,-1.107,89.6,98.2,93.167,8.2,0.1,7.977
Travers AGCM,16-Feb-10,-4.298,0.436,-1.442,95,98.8,97.712,8.3,0.1,8.158
Travers AGCM,17-Feb-10,-3.162,0.172,-1.528,89.9,98.5,95.883,10.8,2.5,13.571
Travers AGCM,18-Feb-10,-6.306,1.701,-1.512,62.53,91.1,76.681,11.1,0.3,17.507
Travers AGCM,19-Feb-10,-7.57,-1.477,-5.106,72.3,88.5,81.554,11.2,0.1,14.14
Travers AGCM,20-Feb-10,-9.94,-6.395,-8.762,80.2,93.9,88.475,11.3,0.1,7.529
Travers AGCM,21-Feb-10,-12.06,-0.648,-6.742,58,94.2,82.067,11.3,0,13.137
Travers AGCM,22-Feb-10,-10.77,-0.721,-5.796,67.7,94.6,82.554,11.3,0,10.565
Travers AGCM,23-Feb-10,-11.73,-1.007,-8.052,71.6,97.5,92.529,11.4,0.1,5.368
Travers AGCM,24-Feb-10,-1.551,5.283,2.431,44.89,79.7,58.4,11.4,0,16.648
Travers AGCM,25-Feb-10,-2.782,8.42,2.218,43.81,77.2,62.618,11.4,0,15.613
Travers AGCM,26-Feb-10,-1.532,7.54,1.938,41.63,91.2,63.286,11.4,0,14.727
Travers AGCM,27-Feb-10,-2.3,12.44,2.699,47.32,94.1,79.376,11.4,0,7.375
Travers AGCM,28-Feb-10,-3.055,7.6,1.172,62.67,98.3,84.745,11.4,0,5.499
Travers AGCM,01-Mar-10,-3.285,3.247,-1.093,92.3,98.5,97.042,11.5,0.1,4.227
Travers AGCM,02-Mar-10,-5.185,11,1.431,52.58,98.4,83.522,11.7,0.2,10.021
Travers AGCM,03-Mar-10,0.479,11.14,5.321,39.37,83.1,61.297,11.7,0,8.656
Travers AGCM,04-Mar-10,-2.089,8.92,2.766,50.92,95.7,78.343,11.7,0,5.808
Travers AGCM,05-Mar-10,-4.498,12,2.62,35.6,99.6,79.697,11.7,0,4.035
Travers AGCM,06-Mar-10,-1.717,11.69,3.842,28.97,92.6,66.489,11.7,0,7.86
Travers AGCM,07-Mar-10,-3.419,15.16,4.61,17.89,91.2,56.035,11.7,0,15.217
Travers AGCM,08-Mar-10,-1.596,11.61,3.306,31.28,76,59.828,11.7,0,20.439
Travers AGCM,09-Mar-10,-9.11,-1.403,-2.969,44.93,96.6,76.763,16.7,5,7.536
Travers AGCM,10-Mar-10,-9.19,3.513,-3.119,50.36,96.4,80.133,16.7,0,7.293
Travers AGCM,11-Mar-10,-6.373,7.26,0.996,46.74,79.8,59.537,16.7,0,22.714
Travers AGCM,12-Mar-10,0.436,13.61,6.027,32.58,73.5,55.891,16.7,0,18.127
Travers AGCM,13-Mar-10,-3.812,4.598,0.989,50.95,87.6,69.05,16.7,0,17.575
Travers AGCM,14-Mar-10,-6.198,10.04,1.314,20.78,89.3,61.39,16.7,0,12.46
Travers AGCM,15-Mar-10,-3.007,13.87,5.014,28.92,79,51.847,16.7,0,10.989
Travers AGCM,16-Mar-10,0.969,17.52,9.042,18.56,79.9,45.623,16.7,0,18.15
Travers AGCM,17-Mar-10,-0.501,12.41,7.472,18.6,65.4,42.298,16.7,0,20.604
Travers AGCM,18-Mar-10,-7.89,5.244,1.045,43.73,90.4,59.969,16.7,0,19.067
Travers AGCM,19-Mar-10,-7.77,4.188,-2.252,39.42,92.3,73.227,16.7,0,7.826
Travers AGCM,20-Mar-10,-5.758,13.68,4.64,16.67,81,42.731,16.7,0,16.853
Travers AGCM,21-Mar-10,4.093,15.77,8.968,18.9,49.54,31.074,16.7,0,20.09
Travers AGCM,22-Mar-10,-1.333,6.31,1.415,53.12,95.7,76.44,16.7,0,12.956
Travers AGCM,23-Mar-10,-6.409,11.21,2.344,24.67,98.2,66.612,16.8,0.1,7.059
Travers AGCM,24-Mar-10,-4.287,2.775,-1.801,52.4,91.6,76.146,16.8,0,15.881
Travers AGCM,25-Mar-10,-4.867,11.64,1.846,37.43,97.1,72.23,16.8,0,15.912
Travers AGCM,26-Mar-10,-2.244,9.94,4.926,45,87.2,62.608,16.8,0,12.505
Travers AGCM,27-Mar-10,-3.007,15.54,7.011,17.23,87.3,45.511,16.8,0,16.842
Travers AGCM,28-Mar-10,2.62,15.74,8.908,18.99,58.35,33.638,16.8,0,28.581
Travers AGCM,29-Mar-10,-0.098,15.78,8.116,28.23,78.1,51.754,16.8,0,28.551
Travers AGCM,30-Mar-10,-2.464,9.73,3.53,20.83,72.9,48.001,16.8,0,22.202
Travers AGCM,31-Mar-10,-3.409,9.71,2.451,18.12,60.2,39.95,16.8,0,13.654
Travers AGCM,01-Apr-10,-4.574,10.34,2.632,14.84,61.09,37.84,16.8,0,12.075
Travers AGCM,02-Apr-10,-4.841,9.62,3.177,16.8,66.57,39.351,16.8,0,22.011
Travers AGCM,03-Apr-10,-0.293,10.34,4.318,18.24,65.29,39.43,16.8,0,26.471
Travers AGCM,04-Apr-10,-3.094,10.62,2.903,12.78,52.37,32.672,16.8,0,16.062
Travers AGCM,05-Apr-10,-6.309,11.1,3.598,17.93,62.71,36.277,16.8,0,9.375
Travers AGCM,06-Apr-10,-4.898,12.11,4.73,14.8,59.47,33.81,16.8,0,13.321
Travers AGCM,07-Apr-10,-2.863,14.92,5.999,19.76,63.7,40.111,16.8,0,23.128
Travers AGCM,08-Apr-10,-2.738,14.44,5.916,20.57,97.5,51.331,17.2,0.4,36.105
Travers AGCM,09-Apr-10,-6.119,5.529,-0.825,20.17,89.7,48.116,17.3,0.1,24.886
Travers AGCM,10-Apr-10,-5.508,6.723,0.285,13.17,63.44,33.178,17.4,0.1,16.886
Travers AGCM,11-Apr-10,-8.2,4.601,-0.509,28.94,79.6,50.73,17.4,0,15.316
Travers AGCM,12-Apr-10,-2.816,1.606,-0.547,81.6,99.3,89.8,21.4,4,11.15
Travers AGCM,13-Apr-10,-0.411,0.5,-0.014,96,100.2,100.113,25.9,4.5,18.387
Travers AGCM,14-Apr-10,-0.03,6.93,2.325,46.39,99.47,78.792,32.8,6.9,37.34
Travers AGCM,15-Apr-10,-1.309,6.374,2.106,52.48,90.2,71.229,32.8,0,10.604
Travers AGCM,16-Apr-10,-3.762,11.59,4.259,54.49,87.9,72.474,32.9,0.1,13.483
Travers AGCM,17-Apr-10,1.199,16.85,8.729,32.07,92.5,67.075,32.9,0,8.239
Travers AGCM,18-Apr-10,3.477,18.73,10.26,40.33,92.8,69.185,32.9,0,8.924
Travers AGCM,19-Apr-10,4.282,19.99,12.019,29.72,83.6,59.736,32.9,0,8.802
Travers AGCM,20-Apr-10,3.318,21.12,12.813,27.84,86.5,55.537,32.9,0,12.122
Travers AGCM,21-Apr-10,3.051,21.45,13.038,26.68,85,56.793,32.9,0,11.715
Travers AGCM,22-Apr-10,3.118,19.6,11.297,33.88,92.9,60.712,34.2,1.3,15.838
Travers AGCM,23-Apr-10,1.089,12.58,6.112,29.73,94.9,61.655,38.6,4.4,17.768
Travers AGCM,24-Apr-10,0.115,14.76,5.116,29.13,99.5,67.751,48.5,9.9,22.641
Travers AGCM,25-Apr-10,-0.12,10.21,3.899,44.43,100.1,80.71,53.6,5.1,13.04
Travers AGCM,26-Apr-10,-2.388,12.07,5.298,46.42,90.6,68.49,53.6,0,13.704
Travers AGCM,27-Apr-10,1.141,12.27,6.487,50.72,81.8,65.253,53.7,0.1,14.678
Travers AGCM,28-Apr-10,1.009,6.282,3.309,84.3,96.9,93.4,73.8,20.1,28.17
Travers AGCM,29-Apr-10,0.209,3.374,1.663,70.3,98.3,87.133,76,2.2,44.082
Travers AGCM,30-Apr-10,0.177,12.59,6.053,32.3,89.1,58.889,76,0,23.035
Travers AGCM,01-May-10,-0.659,12.77,6.743,34.73,89.3,59.974,76,0,13.444
Travers AGCM,02-May-10,2.426,12.74,7.376,41.77,89.1,64.503,76,0,14.348
Travers AGCM,03-May-10,0.492,15.39,7.272,29.48,95.6,60.281,86.6,10.6,31.909
Travers AGCM,04-May-10,-1.547,3.096,1.351,71.7,92.8,81.683,86.9,0.3,45.341
Travers AGCM,05-May-10,-3.027,-0.492,-1.842,83.8,95.4,90.087,90.5,3.6,22.58
Travers AGCM,06-May-10,-2.768,2.907,-0.43,65.28,95.8,83.921,91.9,1.4,17.806
Travers AGCM,07-May-10,-3.108,7.72,1.855,35.6,91,69.438,92,0.1,7.771
Travers AGCM,08-May-10,-4.927,9.03,2.62,41.87,90.9,69.888,93.6,1.6,11.123
Travers AGCM,09-May-10,-0.124,8.99,3.253,56.13,98.6,86.638,98.4,4.8,13.151
Travers AGCM,10-May-10,-1.198,11.53,4.32,35.95,99.5,75.46,98.5,0.1,6.116
Travers AGCM,11-May-10,-0.533,14.18,7.318,28.4,83,54.43,98.6,0.1,6.678
Travers AGCM,12-May-10,2.284,16.92,9.939,19.44,67.16,43.106,98.6,0,13.552
Travers AGCM,13-May-10,1.546,19.39,11.95,22.73,70.6,41.323,98.6,0,11.357
Travers AGCM,14-May-10,6.892,22.25,15.295,15.2,57.33,34.589,98.6,0,9.598
Travers AGCM,15-May-10,6.332,23.33,15.459,15.58,66.21,38.215,98.6,0,11.248
Travers AGCM,16-May-10,6.898,25.69,16.867,17.23,65.61,40.126,98.6,0,9.587
Travers AGCM,17-May-10,9.29,26.89,19.782,21.37,68.54,39.578,98.6,0,12.939
Travers AGCM,18-May-10,9.68,27.19,17.72,28.8,76.6,52.98,101.1,2.5,10.051
Travers AGCM,19-May-10,8.49,23.36,16.373,27.48,92.7,56.462,101.2,0.1,16.561
Travers AGCM,20-May-10,4.208,15.48,11.033,24.92,89.8,52.256,101.4,0.2,25.267
Travers AGCM,21-May-10,2.585,15.82,9.166,14.36,89.7,38.087,101.5,0.1,25.287
Travers AGCM,22-May-10,1.254,10.49,5.552,46.39,90,68.209,101.5,0,12.847
Travers AGCM,23-May-10,1.153,14.85,7.367,31.92,79,55.095,101.5,0,16.387
Travers AGCM,24-May-10,1.298,15.13,8.18,37.05,95.3,70.599,101.7,0.2,10.404
Travers AGCM,25-May-10,4.424,15.67,10.251,39.14,88.6,67.654,101.8,0.1,8.589
Travers AGCM,26-May-10,4.548,17.79,11.989,33.61,80.9,54.106,101.8,0,19.302
Travers AGCM,27-May-10,3.66,11.32,5.671,64.01,95.3,89.533,158.7,56.9,20.874
Travers AGCM,28-May-10,2.276,7.67,4.851,80.5,97.6,92.167,163.4,4.7,19.075
Travers AGCM,29-May-10,0.068,3.127,1.391,86.5,102.8,95.117,174.5,11.1,20.188
Travers AGCM,30-May-10,1.057,9.38,4.556,60.53,96.6,84.719,176.5,2,13.547
Travers AGCM,31-May-10,4.306,9.64,6.685,59.07,87.5,75.963,177.8,1.3,11.026
Travers AGCM,01-Jun-10,4.425,14.17,8.978,66.02,90.1,77.084,177.8,0,9.935
Travers AGCM,02-Jun-10,4.462,18.86,12.807,40.68,95.3,63.432,177.8,0,21.085
Travers AGCM,03-Jun-10,8.62,18,13.41,29.11,72.6,54.493,177.8,0,24.525
Travers AGCM,04-Jun-10,5.772,18.45,12.013,30.58,70.7,46.353,177.8,0,12.011
Travers AGCM,05-Jun-10,7.97,19.23,13.441,29.58,74.5,51.341,177.8,0,15.165
Travers AGCM,06-Jun-10,7.15,20.16,14.332,27.34,82.3,52.266,177.8,0,9.325
Travers AGCM,07-Jun-10,7.21,19.47,12.665,40.52,86.5,67.232,177.9,0.1,14.662
Travers AGCM,08-Jun-10,6.743,16.3,11.333,49.25,88.1,70.802,177.9,0,18.024
Travers AGCM,09-Jun-10,7.78,15.7,11.039,64,98.4,85.904,179.9,2,12.924
Travers AGCM,10-Jun-10,6.214,9.72,7.795,77,92.4,85.525,180.6,0.7,25.009
Travers AGCM,11-Jun-10,3.613,14.63,8.68,43.36,92.1,72.805,180.6,0,12.406
Travers AGCM,12-Jun-10,4.943,20.88,13.589,27.66,82.5,51.32,180.6,0,10.643
Travers AGCM,13-Jun-10,7.68,27.74,18.056,16.16,67.66,42.401,180.6,0,12.808
Travers AGCM,14-Jun-10,8.79,20.51,14.71,47.65,87.3,60.246,180.9,0.3,17.487
Travers AGCM,15-Jun-10,7.31,17.36,12.029,49.87,92.5,74.241,182.7,1.8,9.782
Travers AGCM,16-Jun-10,7.4,12.58,10.143,77.7,92.4,87.052,189.5,6.8,16.435
Travers AGCM,17-Jun-10,8.38,10.33,9.114,79.2,89.9,87.223,210.9,21.4,34.227
Travers AGCM,18-Jun-10,8.58,14,10.879,59.78,95.9,76.552,211.8,0.9,9.561
Travers AGCM,19-Jun-10,7.76,17.79,12.78,58.26,95.7,77.388,211.8,0,7.049
Travers AGCM,20-Jun-10,8.36,21.5,15.534,49.06,91.9,68.967,211.8,0,5.81
Travers AGCM,21-Jun-10,11.07,19.32,14.735,48.82,86.7,72.281,211.8,0,9.348
Travers AGCM,22-Jun-10,8.86,22.83,15.057,49.46,93.6,76.183,227.3,15.5,8.517
Travers AGCM,23-Jun-10,9.77,24.57,17.038,35.65,92.8,69.895,227.5,0.2,7.718
Travers AGCM,24-Jun-10,10.21,26.98,18.825,30.79,86.7,56.27,227.5,0,10.274
Travers AGCM,25-Jun-10,11.17,25.07,18.948,30.43,66.96,46.98,227.5,0,11.778
Travers AGCM,26-Jun-10,9.91,22.14,16.663,41.19,88.3,62.555,227.5,0,8.979
Travers AGCM,27-Jun-10,10.84,25.94,19.084,27.99,86.5,49.594,227.5,0,9.849
Travers AGCM,28-Jun-10,13.17,26.68,20.261,32.83,72,47.97,227.6,0.1,15.155
Travers AGCM,29-Jun-10,13.62,26.72,20.429,49.85,75.2,61.28,228.2,0.6,9.81
Travers AGCM,30-Jun-10,9.46,23.14,18.569,16.08,76.2,35.382,228.3,0.1,24.077
Travers AGCM,01-Jul-10,4.951,17.67,12.611,44,88.4,64.254,228.4,0.1,8.374
Travers AGCM,02-Jul-10,8.13,19.85,13.21,45.58,87.6,67.284,233.4,5,10.161
Travers AGCM,03-Jul-10,7.73,21.53,14.237,35.73,77,59.133,233.4,0,10.838
Travers AGCM,04-Jul-10,9.34,20.91,13.665,36.61,93.8,62.515,238.1,4.7,13.902
Travers AGCM,05-Jul-10,8.53,18.11,12.371,50.67,90.3,73.961,240.4,2.3,12.623
Travers AGCM,06-Jul-10,9.72,20.58,14.511,45.06,82.1,65.975,240.4,0,11.929
Travers AGCM,07-Jul-10,11.08,24.62,17.093,33.69,88.5,63.441,240.4,0,7.687
Travers AGCM,08-Jul-10,11.46,28.82,20.043,30.42,85.8,59.664,240.4,0,5.184
Travers AGCM,09-Jul-10,12.32,31.94,21.413,27.43,79.3,55.921,240.4,0,6.041
Travers AGCM,10-Jul-10,13.01,22.73,17.34,50.15,95.4,72.261,242.8,2.4,9.323
Travers AGCM,11-Jul-10,11.83,24.09,17.215,59.06,95.9,80.118,243.1,0.3,8.475
Travers AGCM,12-Jul-10,8.65,24.69,17.138,31.26,87.8,65.134,248.5,5.4,16.38
Travers AGCM,13-Jul-10,5.363,13.44,9.688,58.47,93.4,80.806,262.1,13.6,16.323
Travers AGCM,14-Jul-10,11.2,21.94,16.102,49.61,91.3,74.196,262.5,0.4,13.274
Travers AGCM,15-Jul-10,10.58,26.06,18.712,37.8,88.3,60.197,262.5,0,10.012
Travers AGCM,16-Jul-10,10.36,27.38,18.245,37.84,93.7,68.022,262.7,0.2,10.368
Travers AGCM,17-Jul-10,9.24,23.52,16.509,41.78,94.8,68.363,267.1,4.4,7.074
Travers AGCM,18-Jul-10,11.67,21.64,16.229,49.56,87.9,67.384,267.6,0.5,6.64
Travers AGCM,19-Jul-10,9.88,18.1,13.313,68.3,94.3,82.94,267.6,0,10.181
Travers AGCM,20-Jul-10,10.27,21.52,15.251,47.82,91.3,72.341,267.6,0,6.091
Travers AGCM,21-Jul-10,9.52,22.92,16.375,42.49,91.8,68.612,267.6,0,5.844
Travers AGCM,22-Jul-10,8,23.39,15.458,43.32,94.2,71.789,267.7,0.1,8.617
Travers AGCM,23-Jul-10,10.22,21.52,15.707,55.03,92.8,76.806,267.7,0,11.034
Travers AGCM,24-Jul-10,10.29,27.72,19.235,34.75,92.8,65.101,267.7,0,7.455
Travers AGCM,25-Jul-10,13.82,28.61,21.728,28.71,78.5,51.456,267.7,0,8.881
Travers AGCM,26-Jul-10,11.68,25.11,18.318,49.99,93.3,71.809,269.2,1.5,9.558
Travers AGCM,27-Jul-10,12.69,22.46,16.997,40.81,90.7,66.511,269.3,0.1,6.368
Travers AGCM,28-Jul-10,10.65,27.57,18.981,46.77,94,71.733,279.1,9.8,7.823
Travers AGCM,29-Jul-10,11.84,26.06,19.188,37.59,93.9,70.363,279.9,0.8,7.254
Travers AGCM,30-Jul-10,12.75,27.37,19.179,29.98,89.3,65.046,279.9,0,7.63
Travers AGCM,31-Jul-10,12.12,26.08,18.684,51.56,93.5,70.76,305.5,25.6,9.564
Travers AGCM,01-Aug-10,11.46,24.06,16.225,56.12,95.3,80.977,332.1,26.6,7.835
Travers AGCM,02-Aug-10,10.93,21.26,15.762,62.27,94.1,82.083,336.3,4.2,8.475
Travers AGCM,03-Aug-10,10.46,19.5,14.848,56.73,93.1,78.597,336.4,0.1,10.9
Travers AGCM,04-Aug-10,10.03,22.35,15.929,45.5,93.5,72.867,336.4,0,6.477
Travers AGCM,05-Aug-10,10.31,24.08,17.621,51.48,93.7,72.29,336.4,0,7.362
Travers AGCM,06-Aug-10,12.08,25.89,18.964,45.76,93.5,68.98,336.4,0,10.151
Travers AGCM,07-Aug-10,12.34,26.94,19.158,41.28,80.3,59.806,336.4,0,8.586
Travers AGCM,08-Aug-10,10.28,22.28,17.03,51.49,93.9,69.217,336.4,0,8.64
Travers AGCM,09-Aug-10,10.01,25.42,17.924,39.4,94.3,63.908,336.4,0,5.609
Travers AGCM,10-Aug-10,12.56,23.88,17.18,52.1,92,76.159,336.4,0,7.437
Travers AGCM,11-Aug-10,11.25,22.67,16.712,61.67,95.6,79.828,336.4,0,5.618
Travers AGCM,12-Aug-10,10.36,21.74,14.345,56.44,96,82.53,339.2,2.8,10.653
Travers AGCM,13-Aug-10,10.01,15.75,12.565,74.9,93.7,87.221,344.3,5.1,18.023
Travers AGCM,14-Aug-10,10.6,20.1,14.651,52.25,90.5,78.175,345.8,1.5,11.35
Travers AGCM,15-Aug-10,8.91,23.58,16.043,35.88,93.8,69.863,345.9,0.1,4.935
Travers AGCM,16-Aug-10,8.84,26.6,17.831,39.17,91.5,68.513,345.9,0,6.775
Travers AGCM,17-Aug-10,11.93,17.73,14.216,70.7,96,86.729,345.9,0,7.307
Travers AGCM,18-Aug-10,6.155,29.23,17.113,27.97,97.7,74.182,345.9,0,4.88
Travers AGCM,19-Aug-10,13.57,28.13,20.186,28.44,85.2,55.544,345.9,0,12.641
Travers AGCM,20-Aug-10,8.96,20.82,14.802,54.35,94.6,73.95,345.9,0,6.517
Travers AGCM,21-Aug-10,6.503,21.14,12.629,54.17,97.8,83.522,346,0.1,6.324
Travers AGCM,22-Aug-10,9.42,22.23,13.932,34.9,97.3,79.631,348.6,2.6,9.677
Travers AGCM,23-Aug-10,4.781,19.06,12.078,39.39,89.3,66.858,348.8,0.2,10.464
Travers AGCM,24-Aug-10,4.903,23.26,14.137,26.08,91.4,59.7,348.9,0.1,5.244
Travers AGCM,25-Aug-10,7.96,29.56,18.757,22.89,86.4,54.549,348.9,0,8.067
Travers AGCM,26-Aug-10,11.94,32.71,22.546,14.87,71.3,37.049,348.9,0,15.43
Travers AGCM,27-Aug-10,6.745,20.48,13.45,24.68,91.4,58.669,349.4,0.5,9.409
Travers AGCM,28-Aug-10,1.582,18.18,10.991,27.8,86.4,53.725,349.5,0.1,8.1
Travers AGCM,29-Aug-10,5.593,8.91,7.216,71.5,95.8,86.791,353.2,3.7,6.655
Travers AGCM,30-Aug-10,3.951,16.39,9.361,49.02,97.9,81.556,353.2,0,5.778
Travers AGCM,31-Aug-10,2.159,20.4,10.634,28.32,97.2,65.433,353.3,0.1,11.345
Travers AGCM,01-Sep-10,5.975,18.63,11.142,36.15,88.9,65.788,353.4,0.1,16.512
Travers AGCM,02-Sep-10,3.211,22.69,12.621,20.88,90.6,58.32,353.5,0.1,8.62
Travers AGCM,03-Sep-10,6.461,25.5,16.006,21.72,80.1,50.392,353.5,0,11.251
Travers AGCM,04-Sep-10,8.67,27.2,17.416,23.82,89.5,54.662,353.5,0,16.377
Travers AGCM,05-Sep-10,7.03,9.86,7.824,60.78,92.8,86.596,357.6,4.1,14.056
