"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Max. (°C)","Air Temp. Avg. (°C)","Humidity Min. (%)","Humidity Max. (%)","Humidity Avg. (%)","Precip. Accumulated (mm)","Precip. (mm)","Wind Speed 2 m Avg. (km/h)"
"Mossleigh AGCM","10-October-2009","-8.120","-4.059","-6.514","47.700","80.900","63.437","215.200","0.000","8.972"
"Mossleigh AGCM","11-October-2009","-11.420","-5.037","-7.535","67.960","92.200","80.768","215.600","0.400","4.982"
"Mossleigh AGCM","12-October-2009","-15.410","-4.229","-7.650","58.850","92.300","73.602","215.600","0.000","8.254"
"Mossleigh AGCM","13-October-2009","-6.830","-1.647","-4.032","68.270","95.700","80.201","216.400","0.800","14.082"
"Mossleigh AGCM","14-October-2009","-3.047","1.546","-1.106","80.700","98.600","93.321","222.600","6.200","5.609"
"Mossleigh AGCM","15-October-2009","-5.159","4.422","-0.591","75.300","99.200","91.133","222.700","0.100","4.857"
"Mossleigh AGCM","16-October-2009","-6.415","15.370","4.897","45.480","98.000","74.531","222.700","0.000","12.959"
"Mossleigh AGCM","17-October-2009","4.768","22.190","12.470","31.820","80.800","61.945","222.800","0.100","14.860"
"Mossleigh AGCM","18-October-2009","-0.942","7.810","4.231","72.700","95.000","84.050","222.800","0.000","7.177"
"Mossleigh AGCM","19-October-2009","2.464","6.893","4.411","75.900","95.700","88.162","223.200","0.400","7.245"
"Mossleigh AGCM","20-October-2009","2.849","6.407","4.348","79.400","98.200","92.350","224.200","1.000","4.581"
"Mossleigh AGCM","21-October-2009","-2.712","13.690","5.920","42.060","98.900","78.306","224.200","0.000","10.525"
"Mossleigh AGCM","22-October-2009","-2.259","13.040","5.433","43.660","96.600","71.217","224.200","0.000","8.146"
"Mossleigh AGCM","23-October-2009","-4.967","13.610","3.520","40.250","93.900","74.877","224.200","0.000","6.421"
"Mossleigh AGCM","24-October-2009","-2.447","7.330","2.672","64.250","93.500","84.177","228.500","4.300","10.066"
"Mossleigh AGCM","25-October-2009","-8.040","8.060","2.125","35.670","92.400","58.630","228.500","0.000","10.529"
"Mossleigh AGCM","26-October-2009","1.757","10.720","6.094","43.300","82.300","62.288","229.200","0.700","10.407"
"Mossleigh AGCM","27-October-2009","-1.157","3.813","1.526","76.600","99.000","84.888","235.800","6.600","18.980"
"Mossleigh AGCM","28-October-2009","-3.131","5.168","0.316","46.720","95.300","74.805","235.800","0.000","6.757"
"Mossleigh AGCM","29-October-2009","-7.600","3.988","-0.396","50.300","97.600","80.585","235.900","0.100","9.989"
"Mossleigh AGCM","30-October-2009","-2.504","8.860","4.605","60.750","89.800","71.561","235.900","0.000","7.605"
"Mossleigh AGCM","31-October-2009","0.993","16.700","9.371","20.700","91.700","55.635","236.100","0.200","14.946"
"Mossleigh AGCM","01-November-2009","-7.890","9.100","0.126","23.450","96.300","72.251","236.100","0.000","6.988"
"Mossleigh AGCM","02-November-2009","-10.080","11.840","0.489","22.950","90.200","58.021","236.100","0.000","9.200"
"Mossleigh AGCM","03-November-2009","-9.240","10.320","0.980","23.130","88.100","58.362","236.100","0.000","6.978"
"Mossleigh AGCM","04-November-2009","-11.320","2.294","-4.194","59.300","92.100","79.469","236.100","0.000","3.323"
"Mossleigh AGCM","05-November-2009","-2.745","19.080","11.092","20.990","91.000","37.962","236.100","0.000","23.356"
"Mossleigh AGCM","06-November-2009","-1.429","11.080","6.495","33.440","80.200","54.124","236.100","0.000","28.267"
"Mossleigh AGCM","07-November-2009","-2.640","9.180","2.527","26.960","78.200","57.447","236.100","0.000","20.935"
"Mossleigh AGCM","08-November-2009","-8.920","8.230","0.039","21.370","85.500","60.950","236.100","0.000","12.098"
"Mossleigh AGCM","09-November-2009","-10.960","10.480","1.569","31.710","94.500","56.465","236.100","0.000","18.007"
"Mossleigh AGCM","10-November-2009","-6.883","10.490","3.934","29.850","79.800","50.717","236.100","0.000","17.270"
"Mossleigh AGCM","11-November-2009","-10.840","9.290","0.343","24.030","75.800","51.545","236.100","0.000","15.151"
"Mossleigh AGCM","12-November-2009","-12.850","4.728","-4.879","23.780","91.300","66.317","236.100","0.000","7.526"
"Mossleigh AGCM","13-November-2009","-15.060","6.936","-3.226","16.230","87.000","51.260","236.100","0.000","12.217"
"Mossleigh AGCM","14-November-2009","-12.400","2.494","-2.062","27.460","84.100","51.772","236.100","0.000","9.581"
"Mossleigh AGCM","15-November-2009","-2.480","8.420","3.342","37.900","54.750","45.850","236.100","0.000","20.414"
"Mossleigh AGCM","16-November-2009","5.919","13.410","9.037","31.760","50.360","42.398","236.100","0.000","26.788"
"Mossleigh AGCM","17-November-2009","3.620","13.720","9.553","24.650","63.970","36.790","236.100","0.000","32.120"
"Mossleigh AGCM","18-November-2009","-6.977","6.850","0.703","20.140","91.200","54.628","236.100","0.000","17.185"
"Mossleigh AGCM","19-November-2009","-0.206","8.740","4.184","30.410","53.410","41.105","236.100","0.000","20.779"
"Mossleigh AGCM","20-November-2009","-3.056","12.910","7.815","23.770","62.050","36.069","236.100","0.000","18.733"
"Mossleigh AGCM","21-November-2009","-8.510","4.386","0.644","46.270","87.800","63.977","236.100","0.000","11.035"
"Mossleigh AGCM","22-November-2009","-12.340","5.743","-2.540","35.150","91.800","62.222","236.100","0.000","7.337"
"Mossleigh AGCM","23-November-2009","-12.480","8.560","0.351","26.140","83.600","55.511","236.100","0.000","12.906"
"Mossleigh AGCM","24-November-2009","-10.080","6.813","-1.421","25.100","88.000","55.241","236.100","0.000","8.709"
"Mossleigh AGCM","25-November-2009","-6.385","11.580","3.128","40.180","81.100","57.518","236.100","0.000","14.769"
"Mossleigh AGCM","26-November-2009","-2.570","12.540","5.546","33.270","95.000","61.752","236.100","0.000","11.050"
"Mossleigh AGCM","27-November-2009","-9.940","0.390","-1.541","94.100","99.200","97.121","241.000","4.900","6.120"
"Mossleigh AGCM","28-November-2009","-14.250","-1.229","-8.791","87.000","98.100","92.454","241.100","0.100","7.241"
"Mossleigh AGCM","29-November-2009","-5.344","5.488","1.607","62.570","82.100","71.408","241.100","0.000","15.922"
"Mossleigh AGCM","30-November-2009","-10.360","6.560","-3.981","56.860","97.100","87.410","242.100","1.000","13.421"
"Mossleigh AGCM","01-December-2009","-13.870","-3.225","-7.474","52.560","78.200","66.462","242.100","0.000","9.291"
"Mossleigh AGCM","02-December-2009","-21.170","-6.886","-14.077","56.790","87.700","75.841","242.200","0.100","4.864"
"Mossleigh AGCM","03-December-2009","-22.720","-8.920","-16.419","70.200","86.800","83.283","242.200","0.000","9.079"
"Mossleigh AGCM","04-December-2009","-13.750","-1.538","-5.805","75.700","96.500","89.338","243.300","1.100","24.669"
"Mossleigh AGCM","05-December-2009","-13.670","-5.433","-9.023","82.900","94.800","89.317","243.700","0.400","37.100"
"Mossleigh AGCM","06-December-2009","-24.690","-13.660","-18.499","73.000","83.800","79.867","243.800","0.100","19.632"
"Mossleigh AGCM","07-December-2009","-35.180","-24.060","-29.799","69.960","79.900","74.907","243.900","0.100","7.869"
"Mossleigh AGCM","08-December-2009","-35.480","-16.610","-26.091","68.910","88.800","77.421","243.900","0.000","7.253"
"Mossleigh AGCM","09-December-2009","-18.420","-11.000","-13.717","80.000","91.200","87.029","247.000","3.100","7.913"
"Mossleigh AGCM","10-December-2009","-25.050","-11.960","-16.084","80.900","91.000","87.288","248.700","1.700","9.184"
"Mossleigh AGCM","11-December-2009","-22.710","-10.030","-14.305","68.260","90.800","84.507","248.800","0.100","9.322"
"Mossleigh AGCM","12-December-2009","-30.970","-14.620","-23.812","71.400","86.600","77.850","249.300","0.500","9.859"
"Mossleigh AGCM","13-December-2009","-33.750","-25.610","-29.709","69.920","78.200","73.534","250.300","1.000","2.490"
"Mossleigh AGCM","14-December-2009","-33.840","-24.890","-29.679","57.110","78.300","72.281","250.800","0.500","8.470"
"Mossleigh AGCM","15-December-2009","-32.000","-8.050","-21.980","70.800","81.500","76.325","250.800","0.000","7.822"
"Mossleigh AGCM","16-December-2009","-13.140","4.843","1.737","52.950","84.400","65.423","250.800","0.000","23.168"
"Mossleigh AGCM","17-December-2009","-10.310","4.589","-2.307","49.020","84.700","71.807","250.800","0.000","11.207"
"Mossleigh AGCM","18-December-2009","-15.100","5.868","-7.462","54.120","93.500","81.807","250.800","0.000","15.129"
"Mossleigh AGCM","19-December-2009","-12.170","2.978","-4.918","61.750","93.400","83.455","250.800","0.000","9.015"
"Mossleigh AGCM","20-December-2009","-11.130","-6.075","-8.778","82.400","96.100","88.887","253.000","2.200","14.230"
"Mossleigh AGCM","21-December-2009","-12.350","-10.160","-11.275","86.500","93.400","90.121","254.800","1.800","19.885"
"Mossleigh AGCM","22-December-2009","-18.660","-10.410","-13.765","83.500","91.200","88.867","256.500","1.700","10.179"
"Mossleigh AGCM","23-December-2009","-28.840","-16.480","-21.092","69.220","85.000","77.897","256.600","0.100","10.900"
"Mossleigh AGCM","24-December-2009","-29.930","-6.975","-16.092","65.960","89.000","75.953","256.700","0.100","11.260"
"Mossleigh AGCM","25-December-2009","-19.470","-6.457","-14.046","69.390","88.000","79.912","256.700","0.000","10.125"
"Mossleigh AGCM","26-December-2009","-23.130","-10.230","-16.927","70.900","91.400","84.242","256.700","0.000","11.833"
"Mossleigh AGCM","27-December-2009","-19.560","-6.838","-14.715","73.100","89.600","85.033","256.700","0.000","5.896"
"Mossleigh AGCM","28-December-2009","-20.020","-10.260","-15.923","84.700","94.600","88.479","256.800","0.100","7.686"
"Mossleigh AGCM","29-December-2009","-20.560","-4.036","-12.280","55.600","88.600","74.763","256.800","0.000","5.533"
"Mossleigh AGCM","30-December-2009","-17.910","-13.880","-15.852","83.500","90.500","88.033","257.100","0.300","8.486"
"Mossleigh AGCM","31-December-2009","-26.300","-17.890","-21.455","73.900","83.300","79.838","257.800","0.700","10.595"
"Queenstown","14-March-2009","-3.081","4.699","0.862","60.980","80.300","71.009","0.100","0.100","23.007"
"Queenstown","15-March-2009","-3.009","4.221","0.735","62.640","98.900","76.647","0.200","0.100","22.103"
"Queenstown","16-March-2009","-11.410","3.319","-5.015","57.570","97.600","86.109","0.800","0.600","11.490"
"Queenstown","17-March-2009","-10.780","0.823","-6.611","68.040","96.000","89.625","0.900","0.100","7.944"
"Queenstown","18-March-2009","-13.750","2.830","-5.132","51.230","94.400","81.247","1.100","0.200","9.835"
"Queenstown","19-March-2009","-0.578","9.060","2.962","51.350","75.800","66.625","1.100","0.000","11.668"
"Queenstown","20-March-2009","-2.033","10.430","3.958","46.240","82.500","64.787","1.100","0.000","10.785"
"Queenstown","21-March-2009","-3.636","11.700","2.928","45.320","100.400","75.960","1.100","0.000","17.636"
"Queenstown","22-March-2009","-7.490","-2.551","-3.768","84.000","100.600","92.671","5.200","4.100","24.812"
"Queenstown","23-March-2009","-8.680","-1.241","-5.530","70.000","91.100","84.075","5.300","0.100","17.777"
"Queenstown","24-March-2009","-9.770","0.727","-4.976","61.320","96.300","80.680","5.300","0.000","11.583"
"Queenstown","25-March-2009","-11.500","-5.366","-8.950","66.780","92.100","81.519","6.300","1.000","21.541"
"Queenstown","26-March-2009","-14.600","-0.137","-6.520","33.920","85.200","63.224","6.400","0.100","14.559"
"Queenstown","27-March-2009","-5.642","6.350","0.075","46.370","87.200","66.673","6.400","0.000","11.048"
"Queenstown","28-March-2009","-3.966","2.938","-0.983","70.200","99.900","83.631","6.400","0.000","10.477"
"Queenstown","29-March-2009","-5.807","1.894","-2.103","56.640","93.800","75.052","7.400","1.000","17.905"
"Queenstown","30-March-2009","-7.710","7.970","-0.685","31.020","86.900","59.890","7.400","0.000","7.208"
"Queenstown","31-March-2009","-5.488","9.400","1.151","25.250","87.500","59.269","7.500","0.100","8.717"
"Queenstown","01-April-2009","-3.829","4.578","-0.547","49.780","97.500","81.559","7.700","0.200","13.137"
"Queenstown","02-April-2009","-7.470","6.312","-1.622","36.550","98.700","78.397","7.700","0.000","7.622"
"Queenstown","03-April-2009","-4.842","3.159","-1.582","58.630","100.500","87.572","7.900","0.200","11.130"
"Queenstown","04-April-2009","-5.372","5.509","-0.797","44.580","99.600","80.273","8.000","0.100","6.986"
"Queenstown","05-April-2009","-6.192","10.020","2.300","30.380","95.500","61.265","8.000","0.000","16.623"
"Queenstown","06-April-2009","-1.201","15.770","6.170","18.240","76.500","45.744","8.000","0.000","9.813"
"Queenstown","07-April-2009","-1.435","16.790","7.344","17.200","68.310","40.729","8.000","0.000","8.446"
"Queenstown","08-April-2009","-2.255","15.080","5.946","26.850","89.700","56.553","8.100","0.100","13.623"
"Queenstown","09-April-2009","1.185","17.130","8.070","27.680","74.300","53.865","8.100","0.000","19.355"
"Queenstown","10-April-2009","0.294","16.850","8.831","22.900","77.100","47.197","8.100","0.000","8.462"
"Queenstown","11-April-2009","-0.478","17.600","8.871","18.190","84.400","46.537","8.100","0.000","8.589"
"Queenstown","12-April-2009","0.245","15.880","8.531","14.780","66.040","40.481","8.100","0.000","12.187"
"Queenstown","13-April-2009","-2.406","13.250","5.637","25.710","97.300","59.453","8.300","0.200","18.932"
"Queenstown","14-April-2009","-5.538","7.810","0.125","72.000","99.200","85.913","9.100","0.800","16.998"
"Queenstown","15-April-2009","-4.697","6.806","1.522","30.130","95.100","61.031","9.200","0.100","10.960"
"Queenstown","16-April-2009","-3.380","11.540","3.875","24.740","76.400","46.401","9.200","0.000","6.599"
"Queenstown","17-April-2009","-0.191","17.300","8.513","15.030","66.190","37.223","9.200","0.000","16.246"
"Queenstown","18-April-2009","0.727","15.350","7.533","12.750","66.870","35.382","9.200","0.000","15.302"
"Queenstown","19-April-2009","-0.941","17.930","8.630","15.600","56.910","34.063","9.200","0.000","7.394"
"Queenstown","20-April-2009","2.681","22.560","13.284","19.270","64.300","37.026","9.200","0.000","11.074"
"Queenstown","21-April-2009","3.835","24.130","13.748","11.770","65.860","34.882","9.200","0.000","10.315"
"Queenstown","22-April-2009","-3.347","9.900","4.004","32.340","98.900","60.333","12.400","3.200","16.890"
"Queenstown","23-April-2009","-8.520","-0.791","-4.805","54.470","99.200","72.933","13.900","1.500","19.348"
"Queenstown","24-April-2009","-10.900","5.999","-2.465","32.300","90.400","68.439","14.000","0.100","9.439"
"Queenstown","25-April-2009","-3.443","8.350","1.942","46.570","97.400","72.178","15.500","1.500","9.767"
"Queenstown","26-April-2009","-3.202","6.839","1.407","30.740","97.300","68.197","15.600","0.100","13.167"
"Queenstown","27-April-2009","-3.467","-0.454","-2.084","75.500","98.900","92.075","21.000","5.400","18.180"
"Queenstown","28-April-2009","-5.420","4.325","0.281","35.720","79.400","55.792","21.100","0.100","14.718"
"Queenstown","29-April-2009","-6.182","6.953","0.485","20.780","77.700","44.507","21.100","0.000","13.360"
"Queenstown","30-April-2009","-6.459","10.020","1.798","20.260","90.400","51.153","21.100","0.000","8.249"
"Queenstown","01-May-2009","-3.717","13.500","5.147","16.740","96.300","51.788","21.200","0.100","7.067"
"Queenstown","02-May-2009","-1.419","18.030","9.024","20.400","69.700","40.903","21.200","0.000","7.803"
"Queenstown","03-May-2009","2.825","20.450","11.197","22.370","65.290","37.453","21.200","0.000","14.523"
"Queenstown","04-May-2009","4.258","17.800","11.010","11.060","63.870","34.815","21.200","0.000","12.853"
"Queenstown","05-May-2009","3.305","17.440","9.754","20.240","59.100","43.279","21.300","0.100","19.273"
"Queenstown","06-May-2009","1.602","17.340","9.909","14.710","73.700","38.824","21.400","0.100","11.031"
"Queenstown","07-May-2009","1.040","8.480","4.631","77.300","95.600","88.950","27.000","5.600","10.929"
"Queenstown","08-May-2009","2.033","13.750","6.045","36.760","91.400","75.312","27.700","0.700","14.362"
"Queenstown","09-May-2009","1.763","15.440","7.079","36.260","95.400","76.193","30.400","2.700","9.898"
"Queenstown","10-May-2009","0.997","17.050","9.039","26.810","91.900","60.685","30.500","0.100","6.960"
"Queenstown","11-May-2009","1.499","18.250","10.659","21.160","83.200","47.175","30.500","0.000","11.712"
"Queenstown","12-May-2009","0.319","13.250","6.615","40.110","88.200","64.019","30.600","0.100","19.291"
"Queenstown","13-May-2009","-2.821","12.350","4.513","30.750","78.500","55.849","30.700","0.100","19.768"
"Queenstown","14-May-2009","-0.988","10.880","5.438","45.890","81.400","61.524","30.900","0.200","17.396"
"Queenstown","15-May-2009","-2.816","12.640","5.139","31.230","96.300","67.274","31.900","1.000","10.211"
"Queenstown","16-May-2009","1.738","21.850","12.321","17.600","81.300","43.209","31.900","0.000","7.856"
"Queenstown","17-May-2009","6.673","27.450","15.803","12.010","69.540","41.722","31.900","0.000","12.949"
"Queenstown","18-May-2009","0.562","6.673","3.257","66.730","94.100","78.645","31.900","0.000","16.171"
"Queenstown","19-May-2009","-0.188","21.870","6.770","19.620","97.500","70.270","32.600","0.700","22.651"
"Queenstown","20-May-2009","-1.056","10.090","3.430","39.800","97.000","72.989","33.300","0.700","10.343"
"Queenstown","21-May-2009","-2.067","15.710","7.822","17.720","98.800","52.990","33.300","0.000","9.627"
"Queenstown","22-May-2009","-2.680","15.570","7.442","25.620","77.000","45.712","33.300","0.000","9.806"
"Queenstown","23-May-2009","2.582","21.420","13.621","19.080","63.070","36.007","33.300","0.000","11.527"
"Queenstown","24-May-2009","8.980","22.710","16.325","21.890","57.190","34.819","33.300","0.000","9.158"
"Queenstown","25-May-2009","8.000","21.590","14.965","23.670","52.500","38.820","33.300","0.000","12.502"
"Queenstown","26-May-2009","6.913","24.970","16.409","15.590","72.100","40.139","33.300","0.000","15.601"
"Queenstown","27-May-2009","2.967","25.320","14.212","11.810","84.200","38.265","33.300","0.000","11.689"
"Queenstown","28-May-2009","2.779","23.550","14.788","19.940","67.260","35.790","33.300","0.000","7.427"
"Queenstown","29-May-2009","7.900","27.430","18.094","13.460","44.410","26.897","33.300","0.000","10.962"
"Queenstown","30-May-2009","12.140","27.860","20.147","16.560","46.220","30.618","33.300","0.000","13.266"
"Queenstown","31-May-2009","5.744","22.540","15.149","14.850","61.300","29.888","33.300","0.000","11.703"
"Queenstown","01-June-2009","4.447","15.140","9.999","29.090","65.720","45.053","33.300","0.000","17.524"
"Queenstown","02-June-2009","1.511","19.630","11.813","17.170","67.410","35.192","33.400","0.100","8.632"
"Queenstown","03-June-2009","5.054","23.930","15.883","11.920","49.470","25.871","33.400","0.000","10.735"
"Queenstown","04-June-2009","6.555","22.950","15.485","27.680","44.760","34.234","33.400","0.000","12.836"
"Queenstown","05-June-2009","1.474","10.020","3.876","54.520","96.900","87.623","39.600","6.200","15.550"
"Queenstown","06-June-2009","0.294","9.730","3.915","57.620","97.400","84.221","44.300","4.700","12.419"
"Queenstown","07-June-2009","-0.957","12.510","5.248","31.000","98.500","68.205","44.400","0.100","7.347"
"Queenstown","08-June-2009","-1.623","13.410","6.258","34.580","99.400","70.355","44.400","0.000","7.953"
"Queenstown","09-June-2009","-0.430","15.640","8.270","29.910","94.700","63.720","44.500","0.100","10.126"
"Queenstown","10-June-2009","3.040","19.200","11.688","24.420","79.200","48.141","44.500","0.000","9.714"
"Queenstown","11-June-2009","5.194","23.690","15.535","17.660","69.250","38.485","44.500","0.000","7.060"
"Queenstown","12-June-2009","10.000","24.300","16.668","28.200","84.400","50.336","49.000","4.500","12.015"
"Queenstown","13-June-2009","9.320","28.300","18.921","18.310","87.100","49.320","49.000","0.000","9.011"
"Queenstown","14-June-2009","10.330","29.140","20.214","17.650","73.700","42.562","49.000","0.000","8.472"
"Queenstown","15-June-2009","9.710","29.040","19.687","17.840","82.000","47.376","49.000","0.000","12.644"
"Queenstown","16-June-2009","9.770","25.590","16.252","33.670","84.800","64.918","49.300","0.300","8.734"
"Queenstown","17-June-2009","8.720","26.850","16.758","21.050","90.300","60.793","49.500","0.200","7.504"
"Queenstown","18-June-2009","9.900","22.120","15.880","29.440","94.000","59.357","50.900","1.400","13.934"
"Queenstown","19-June-2009","8.050","25.180","16.952","21.930","82.900","50.873","51.020","0.120","9.456"
"Queenstown","20-June-2009","6.366","24.720","16.470","23.620","96.600","52.117","51.020","0.000","7.362"
"Queenstown","21-June-2009","8.890","17.680","13.689","51.370","91.500","73.457","51.020","0.000","12.847"
"Queenstown","22-June-2009","6.989","16.030","11.164","61.970","92.700","83.508","64.020","13.000","12.738"
"Queenstown","23-June-2009","8.190","21.640","14.272","25.600","82.500","57.376","64.920","0.900","10.191"
"Queenstown","24-June-2009","6.176","24.360","16.476","24.750","75.700","47.285","64.920","0.000","10.341"
"Queenstown","25-June-2009","9.710","25.740","19.668","17.990","67.810","36.632","64.920","0.000","22.753"
"Queenstown","26-June-2009","8.290","23.900","16.587","17.340","68.830","37.478","64.920","0.000","12.251"
"Queenstown","27-June-2009","4.917","22.740","15.320","17.460","79.300","40.759","64.920","0.000","10.164"
"Queenstown","28-June-2009","10.620","27.360","19.648","16.030","59.550","33.951","64.920","0.000","16.945"
"Queenstown","29-June-2009","7.280","23.390","16.311","27.670","78.800","48.365","64.920","0.000","14.402"
"Queenstown","30-June-2009","7.130","21.860","13.946","35.510","94.800","65.433","65.220","0.300","15.514"
"Queenstown","01-July-2009","5.837","20.680","13.624","25.210","87.300","55.368","67.620","2.400","7.809"
"Queenstown","02-July-2009","10.090","22.770","15.575","33.920","84.400","58.620","68.020","0.400","7.699"
"Queenstown","03-July-2009","8.430","22.870","15.438","33.240","94.900","59.873","68.020","0.000","13.022"
"Queenstown","04-July-2009","10.330","24.150","16.525","32.990","83.700","61.409","69.420","1.400","15.924"
"Queenstown","05-July-2009","11.150","24.630","16.698","39.100","95.700","69.470","74.520","5.100","9.821"
"Queenstown","06-July-2009","11.190","18.120","13.460","76.200","95.300","88.994","90.020","15.500","8.927"
"Queenstown","07-July-2009","6.699","22.040","14.751","27.900","97.400","62.843","90.420","0.400","10.583"
"Queenstown","08-July-2009","4.462","22.130","12.234","32.360","94.900","69.015","91.920","1.500","9.164"
"Queenstown","09-July-2009","9.260","17.670","12.234","55.810","90.100","77.295","94.220","2.300","17.910"
"Queenstown","10-July-2009","8.090","22.290","14.312","33.870","91.700","69.044","94.320","0.100","8.568"
"Queenstown","11-July-2009","9.160","22.910","16.461","46.530","86.700","66.822","94.320","0.000","12.084"
"Queenstown","12-July-2009","7.370","24.750","16.795","39.590","95.200","68.276","94.320","0.000","13.459"
"Queenstown","13-July-2009","10.620","22.040","14.586","66.610","95.400","86.555","118.920","24.600","15.061"
"Queenstown","14-July-2009","8.590","16.100","11.859","59.200","88.300","77.288","119.020","0.100","15.189"
"Queenstown","15-July-2009","7.180","22.040","14.078","45.170","92.200","71.586","119.220","0.200","5.408"
"Queenstown","16-July-2009","9.510","27.420","18.876","37.950","86.600","62.895","119.320","0.100","3.630"
"Queenstown","17-July-2009","11.290","27.360","20.082","37.260","89.900","61.841","119.320","0.000","7.112"
"Queenstown","18-July-2009","14.970","30.430","22.610","27.350","77.900","51.642","119.320","0.000","10.445"
"Queenstown","19-July-2009","9.450","23.130","16.205","33.650","89.100","63.189","128.320","9.000","9.414"
"Queenstown","20-July-2009","8.340","23.160","16.215","33.750","86.100","60.968","128.320","0.000","7.871"
"Queenstown","21-July-2009","10.030","25.290","18.578","36.390","87.700","59.077","128.320","0.000","6.274"
"Queenstown","22-July-2009","10.670","31.650","22.192","17.740","77.100","47.342","128.320","0.000","5.545"
"Queenstown","23-July-2009","11.870","27.690","19.809","31.630","87.700","58.932","128.320","0.000","7.014"
"Queenstown","24-July-2009","14.300","28.080","20.502","31.700","87.900","62.365","128.320","0.000","4.007"
"Queenstown","25-July-2009","12.890","31.420","22.899","27.810","82.800","52.575","128.320","0.000","5.169"
"Queenstown","26-July-2009","12.030","25.350","20.151","43.780","89.100","66.030","129.520","1.200","11.728"
"Queenstown","27-July-2009","10.790","26.590","18.668","28.730","87.400","56.478","129.520","0.000","5.682"
"Queenstown","28-July-2009","10.480","19.910","14.502","57.440","92.300","81.074","131.220","1.700","8.900"
"Queenstown","29-July-2009","9.000","22.490","16.159","26.840","95.900","63.043","133.120","1.900","7.076"
"Queenstown","30-July-2009","8.530","27.080","17.268","25.660","95.400","59.550","135.320","2.200","9.426"
"Queenstown","31-July-2009","9.950","23.630","16.266","37.240","95.800","71.147","135.320","0.000","7.029"
"Queenstown","01-August-2009","9.690","32.630","20.538","18.060","93.300","60.110","140.420","5.100","8.527"
"Queenstown","02-August-2009","12.600","27.520","20.230","38.050","91.200","65.169","140.420","0.000","6.696"
"Queenstown","03-August-2009","9.850","18.810","13.867","66.790","96.600","82.136","150.220","9.800","9.840"
"Queenstown","04-August-2009","9.810","11.510","10.527","90.400","96.500","94.367","178.220","28.000","8.095"
"Queenstown","05-August-2009","9.620","14.450","11.799","78.800","96.900","88.471","178.620","0.400","7.807"
"Queenstown","06-August-2009","10.330","16.230","13.108","79.300","95.700","89.700","180.320","1.700","9.933"
"Queenstown","07-August-2009","7.130","17.750","12.144","61.820","97.600","84.156","180.420","0.100","6.542"
"Queenstown","08-August-2009","7.330","22.490","15.030","43.550","93.800","71.827","180.420","0.000","7.238"
"Queenstown","09-August-2009","8.190","26.110","17.279","38.360","94.900","66.342","180.420","0.000","5.254"
"Queenstown","10-August-2009","10.820","26.950","18.167","26.190","85.300","56.608","180.420","0.000","10.850"
"Queenstown","11-August-2009","13.680","27.150","19.440","24.940","70.200","50.611","180.420","0.000","15.083"
"Queenstown","12-August-2009","8.210","23.830","14.794","40.970","92.800","70.376","180.620","0.200","6.362"
"Queenstown","13-August-2009","6.218","17.040","11.547","48.670","94.200","80.355","180.820","0.200","6.777"
"Queenstown","14-August-2009","8.420","16.300","11.336","74.800","95.800","89.354","184.720","3.900","8.092"
"Queenstown","15-August-2009","6.844","9.900","8.322","92.200","96.600","95.292","243.620","58.900","15.087"
"Queenstown","16-August-2009","4.296","19.240","11.197","46.740","96.600","77.629","243.620","0.000","8.757"
"Queenstown","17-August-2009","4.554","23.460","14.861","31.120","94.900","65.090","243.620","0.000","5.602"
"Queenstown","18-August-2009","11.820","25.320","17.354","35.890","95.300","65.992","248.920","5.300","6.584"
"Queenstown","19-August-2009","10.580","22.790","16.581","41.430","94.700","69.591","249.220","0.300","8.479"
"Queenstown","20-August-2009","8.100","22.770","16.681","42.910","88.400","63.891","249.220","0.000","9.169"
"Queenstown","21-August-2009","11.110","31.450","20.142","23.340","77.200","53.616","249.220","0.000","15.915"
"Queenstown","22-August-2009","11.630","25.260","17.791","31.340","92.600","64.319","249.220","0.000","8.749"
"Queenstown","23-August-2009","7.180","25.310","15.280","37.550","86.500","68.188","249.220","0.000","9.438"
"Queenstown","24-August-2009","4.221","22.820","14.194","27.360","86.400","57.160","249.220","0.000","8.115"
"Queenstown","25-August-2009","5.785","28.510","17.876","17.190","84.100","46.206","249.220","0.000","9.286"
"Queenstown","26-August-2009","10.670","25.400","17.262","20.830","81.400","57.182","249.220","0.000","7.980"
"Queenstown","27-August-2009","8.020","25.670","16.718","36.110","96.400","68.819","249.220","0.000","6.379"
"Queenstown","28-August-2009","9.490","27.250","18.622","29.170","84.600","54.951","249.220","0.000","8.922"
"Queenstown","29-August-2009","9.290","25.790","17.525","26.420","73.200","50.187","249.220","0.000","8.463"
"Queenstown","30-August-2009","9.200","26.070","17.390","26.890","66.210","48.796","249.220","0.000","7.661"
"Queenstown","31-August-2009","10.310","28.990","19.494","29.180","72.400","52.271","249.220","0.000","7.043"
"Queenstown","01-September-2009","11.050","29.640","19.462","31.230","84.000","61.167","249.220","0.000","6.338"
"Queenstown","02-September-2009","11.970","31.730","21.226","13.620","83.300","47.572","249.220","0.000","6.121"
"Queenstown","03-September-2009","11.590","32.090","21.258","15.120","67.070","37.729","249.220","0.000","10.275"
"Queenstown","04-September-2009","6.388","25.080","16.127","18.410","72.400","43.552","249.220","0.000","7.701"
"Queenstown","05-September-2009","5.285","24.430","15.987","30.790","96.200","58.530","249.220","0.000","7.776"
